Country ISO code;BvD ID number;NACE Rev. 2 primary code;GUO - Country ISO code;GUO - BvD ID number;Result OP Revenue;Result - EMPl;Result - assets;Result P/L
FR;FR752497875;5223;CA;CA20217NC;2657971;14;26562;87897
FR;FR790208615;5223;CA;CA20217NC;665369;7;4823;62797
FR;FR790215800;5223;CA;CA20217NC;6465736;54;1171256;131982
FR;FR790217863;5223;CA;CA20217NC;1290370;8;258494;-51505
FR;FR790453013;5223;CA;CA20217NC;2358815;13;185373;493350
GB;GB03049042;7112;CA;CA20217NC;94947667;735;1342126;4238494
IE;IE016476;4120;CA;CA20217NC;6122979;46;4556;-344829
IE;IE185744;2562;CA;CA20217NC;7898261;209;275359;-2814593
IE;IE220387;8299;CA;CA20217NC;24629000;40;146000;596000
GB;GB05380538;;CA;CA220897415L;326745;7;1231;49539
GB;GB02762351;8299;CA;CA27526;1672991;21;45653;1890262
GB;GB03739694;6499;CA;CA27526;31171222;85;32591;-1048939
DE;DE8010135417;7010;CA;CA30060NC;403000;5;99000;-10444000
FR;FR321748063;2120;CA;CA30100NC;181891465;357;19968142;61718844
FR;FR382564805;3250;CA;CA30100NC;8788724;77;2134443;-80076
GB;GB00143720;4646;CA;CA30100NC;85617067;124;7240279;8114460
PL;PL473107958;2120;CA;CA30100NC;8376753;110;6912953;3556756
GB;GB02836071;1107;CA;CA30111NC;370803314;970;71356340;21576853
FR;FR397659749;1711;CA;CA30162NC;167635133;293;91983980;31966855
DE;DE5290076644;2800;CA;CA30163NC;13962363;104;619962;2223317
GB;GB00972618;610;CA;CA30195NC;1323362764;39;1431155755;978835028
NL;NL24410386;2660;CA;CA30244NC;17923284;24;304546;536582
GB;GB01631639;6202;CA;CA30367NC;4685618633;41784;166929570;39073708
DE;DE5190363312;4532;CA;CA30548NC;63423286;41;29579;3229361
FR;FR300299765;4649;CA;CA30548NC;96287631;363;4043774;2568321
GB;GB03030025;7912;CA;CA30667NC;146485633;82;744996;6825083
FR;FR391838042;7112;CA;CA30735NC;134178209;176;4614792;-15129638
SE;SE5566155445;6120;CA;CA30735NC;16763528;42;196848;3195887
DE;DE7170003380;5210;CA;CA30747NC;12482667;59;9543300;2007755
GB;GB03795352;5210;CA;CA30747NC;4653730;35;192834;4158789
GB;GB04475371;7311;CA;CA30907NC;17662849;72;405071;2013996
GB;GB05133401;7311;CA;CA30907NC;1587448;14;11277;132531
FI;FI17123410;729;CA;CA30949NC;149478000;232;30568000;65972000
GB;GB00852604;1721;CA;CA30952NC;40312510;255;4979040;324286
GB;GB05755181;6820;CA;CA30952NC;523847;4;6385943;310566
GB;GB04463427;5913;CA;CA31117NC;45154332;5;2265;-714
GB;GB02537736;6201;CA;CA31128NC;1543553;10;28016;-845819
GB;GB02713810;4631;CA;CA31241NC;36108833;21;32139;1290703
GB;GB04230977;6209;CA;CA31241NC;30700735;142;348857;6039196
GB;GB01972451;3030;CA;CA31253NC;49872094;337;6997497;14884608
FR;FR533966594;3314;CA;CA31272NC;5099418;2;70;271417
FR;FR522707165;3511;CA;CA31304NC;1597680;2;18521;35196
DE;DE7130148995;2620;CA;CA31358NC;19710756;85;102522;839644
GB;GB02778084;6190;CA;CA31358NC;3828264;3;79024;-37885
GB;GB04031754;6190;CA;CA31358NC;11689161;83;853000;1451887
DE;DE5110165542;4941;CA;CA31805NC;6418010;43;573850;-752233
AT;AT9150023672;6832;CA;CA31901NC;555507;2;1902803;195460
GB;GB02989602;5911;CA;CA32028NC;222410002;109;2091842;23404972
GB;GB03408170;5913;CA;CA32028NC;138028955;87;233220;-36540137
ES;ESA83618991;990;CA;CA32056NC;70292;6;83905;-1015989
IE;IE131188;510;CA;CA32056NC;1086000;6;3599000;-4612000
PT;PT503594792;7112;CA;CA32056NC;2113258;13;256638;429183
SE;SE5565239414;729;CA;CA32056NC;143413971;364;180615993;39257380
SE;SE5565385076;7112;CA;CA32056NC;97093;1;57596;337911
FI;FI01446258;2893;CA;CA32139NC;11115000;82;1278000;-939000
GB;GB03154411;6202;CA;CA32182NC;21008635;162;488513;1536245
GB;GBOC331667;6831;CA;CA32321NC;18645775;137;269968;-4921853
NL;NL08072531;6420;CA;CA32357NC;25690701;1;946783;941
GB;GB01250877;6201;CA;CA32520NC;8132626;59;199612;391763
GB;GB03169474;6201;CA;CA32520NC;5165842;81;247759;258267
SE;SE5562063346;6201;CA;CA32520NC;1109016;8;11498;244863
SE;SE5562950443;5829;CA;CA32520NC;2230382;7;3833;397317
GB;GB02454665;7490;CA;CA32524NC;51729683;326;6441945;-1923199
GB;GB05372859;6202;CA;CA32718NC;4903593;44;295412;-1152942
BE;BE0400355226;2011;CA;CA33070NC;175825895;81;9260311;-2474612
ES;ESB30014286;899;CA;CA33159NC;48700;3;44567;-3784
GB;GB01085226;4511;CA;CA33406;23316217;51;111844;154267
GB;GB02101863;6499;CA;CA33411;61755439;643;12795274;-14437332
DE;DE2150076775;8299;CA;CA33542NC;15360014;79;1245351;550033
FR;FR345214324;7739;CA;CA33542NC;35314599;38;2656760;676891
NL;NL27305893;610;CA;CA33799NC;134857;14;45282;-1695266
NL;NL27306814;1920;CA;CA34649NC;326698;2;3714;-87299
PT;PT503630683;1102;CA;CA34938NC;648064;7;8362906;-285541
GB;GB03743207;;CA;CA40076NC;9797690;38;163593;75229
GB;GB04388973;6202;CA;CA40076NC;19914209;55;53735;1471146
IE;IE501345;6209;CA;CA40195NC;4508816;24;5868;413786
AT;AT9070119974;2811;CA;CA40269NC;558875114;1124;78484218;28123481
FR;FR552106981;2790;CA;CA90013NC;73247938;239;37282389;7548943
GB;GB04368560;8211;CA;CA90013NC;8587546;20;4518746;219831
GB;GB07886600;1621;CA;CA90013NC;397359144;772;82056063;3181763
PT;PT507271890;3511;CA;CA90013NC;21583873;2;61299729;1729119
PT;PT508038804;142;CA;CA90013NC;122537;2;637023;11633
PT;PT509247458;6420;CA;CA90013NC;309682;2;9625;-2050770
PT;PT510094716;7022;CA;CA90013NC;224167;5;23129;-105407
GB;GB00722603;2511;CA;CAP000718028;12004128;53;2370452;702077
BE;BE0443271489;4511;CG;CG*110008161406;77766603;31;235515;2114433
GB;GB02287300;9609;CL;CL*190521475145;383298;6;6605;33444
BE;BE0422096983;4672;CL;CL936280005;224524919;138;20920566;19155653
BE;BE0405785543;6420;CL;CL995983001;34852194;100;2555802;29101074
FR;FR444217004;7320;CL;CL995983001;3547359;13;2381;101473
GB;GB09098741;4616;CN;CN*B000080087;4416880;24;17165;1655
GB;GB01583316;3299;CN;CN*B000084151;12617780;31;83561;156838
GB;GB02760925;7010;CN;CN*B000090228;40552049;484;5215882;2578088
DE;DE5190001452;2829;CN;CN2-68745;7253000;34;11000;-154000
GB;GB07695444;6612;CN;CN2-68745;5466205;17;254541;-2176455
IE;IE465723;7735;CN;CN2-68745;13813000;3;116096000;4638000
DE;DE3130262825;2841;CN;CN30131PC;19994744;227;20361420;-18395783
DE;DE4010003724;2894;CN;CN30198PC;107663000;1178;23978000;14170000
DE;DE7090134583;2894;CN;CN30198PC;27940282;177;1517242;85805
FR;FR397739426;2651;CN;CN30442PC;17791086;61;542475;935925
DE;DE8010166250;2812;CN;CN30937FH;208615514;1;86224582;-63722551
DE;DE7330532633;7010;CN;CN31578PC;672393780;2873;122082220;8468045
DK;DK27215556;2640;CN;CN31907PC;33314876;167;10056250;-312433
GB;GB02521772;4643;CN;CN32051PC;18562213;21;560505;599071
GB;GB06629464;7311;CN;CN32148PC;11867225;91;345203;2323661
GB;GB01359123;4531;CN;CN40412PC;72967460;198;2118584;2258389
DE;DE5230143180;2711;CN;CN9360000095;77464000;504;9410000;-1291000
GB;GB06241009;2711;CN;CN9360000095;32830653;189;15226183;3522437
DE;DE2151109697;5229;CN;CN9366700430;52679301;22;12682;1125076
ES;ESA83579011;4621;CN;CN9366700430;7415724;7;891713;162406
FR;FR417889573;1089;CN;CN9366700430;15458314;47;13765327;1687709
GB;GB00297744;5210;CN;CN9366700430;2898217;10;357255;-270261
GB;GB01028571;2899;CN;CN9366700430;102501623;293;7305842;9130053
GB;GB01051137;610;CN;CN9366700430;2856710322;638;2324941934;1475760860
GB;GB02553758;4612;CN;CN9366700430;39077193066;16;23412;5142243
GB;GB02669075;4941;CN;CN9366700430;11530833;28;87779;256523
GB;GB03235934;5020;CN;CN9366700430;6439678;5;8409;1428317
GB;GB03261306;8299;CN;CN9366700430;2603261;7;9553;361243
GB;GB03701172;1089;CN;CN9366700430;11741027;50;4364479;-777764
GB;GB05566335;4612;CN;CN9366700430;1061239478;18;84839;-7172144
GB;GB05779958;2910;CN;CN9366700430;46906259;93;3752552;-1199428
ES;ESB55124325;4639;CN;CND989732545D;40651251;23;51851;-1166719
ES;ESB76133602;4639;CN;CND989732545D;6972341;78;9706675;-1548149
GB;GB00314793;1812;CN;CND989732545D;20881365;105;3105915;-3449160
GB;GB01076912;6810;CN;CND989732545D;389525;2;521938;381812
GB;GB01770169;1089;CN;CND989732545D;11809162;70;2528698;664635
DE;DE2070088002;4675;CW;CW30390NU;36192044;108;8460010;-3147286
FR;FR428112320;3011;CW;CW30390NU;88069264;160;2938065;4875741
FR;FR612012427;7112;CW;CW30390NU;344493981;1208;105688915;7240437
FR;FR692016728;7010;CW;CW30390NU;507663487;512;6387641;15731321
FR;FR692021470;2651;CW;CW30390NU;416070598;840;21437801;49848242
GB;GB01332348;7010;CW;CW30390NU;1100856779;3418;88675963;126364531
NL;NL27172772;6201;CW;CW30390NU;1747936380;12;138496;310933225
NL;NL17062299;6420;CW;CWD139453658D;17606762;121;6042209;490912
GB;GB02705910;7912;CW;CWD299654558D;33379142;4;594208;-484311
GB;GBSC170666;2016;CW;CWD536248958;39736686;371;14949787;1965623
NL;NL17028657;2229;CW;CWD536248958;10198844;29;169002;-863983
FR;FR315063560;4663;CW;CWD536751258;33204315;28;9607;-381194
GB;GB00561597;2892;CW;CWD536751258;1318599761;2253;189620225;62992482
GB;GB00792807;2892;CW;CWD536751258;141171293;181;3028781;-9721411
GB;GB00934508;2892;CW;CWD536751258;236828590;310;9847396;24532358
GB;GB01224998;2892;CW;CWD536751258;146575791;318;9533719;17833300
GB;GB01832206;2815;CW;CWD536751258;209739252;392;20184591;30299384
GB;GB01980852;2892;CW;CWD536751258;241925839;478;8785523;5381358
NL;NL54100208;6420;CW;CWD536850258;13201620;116;2217224;623662
CZ;CZ60826096;4652;CY;CY*490012013;534615;7;12769;21066
GB;GB06382557;7010;CY;CY*B000062706;76197763;1309;46278905;68399550
GB;GB07367079;8730;CY;CY*B000065092;3090013;67;8983172;321882
DE;DE2011948360;7010;CY;CYC101570;46288000;158;5881000;-1032000
DE;DE8170826121;6420;CY;CYC101570;94364076;581;15973087;3959754
PL;PL008379097;4773;CY;CYC101570;2077214;16;68711;-131064
PL;PL015316094;7022;CY;CYC101570;5555295;11;493690;260660
PL;PL015827297;4773;CY;CYC101570;3111572;38;28889;116759
PL;PL142964067;4773;CY;CYC101570;1202070;5;6602;-362626
PL;PL160275885;4773;CY;CYC101570;3339288;5;124939;47909
PL;PL190511701;4773;CY;CYC101570;4636582;38;34288;-158287
PL;PL191191641;4773;CY;CYC101570;16550129;5;450201;1190439
PL;PL220227153;4773;CY;CYC101570;5076277;31;61245;114924
PL;PL272045210;4773;CY;CYC101570;40488305;200;1089455;956296
PL;PL811190412;4773;CY;CYC101570;4839579;50;66021;433293
PL;PL978007772;4773;CY;CYC101570;15417599;117;334262;2446198
SK;SK36629073;7120;CY;CYC101570;347006;7;12728;65014
SK;SK44466030;3900;CY;CYC101570;1596081;15;462124;-166531
GB;GB01835984;6499;CY;CYC113227;9367965;24;217013;681481
LT;LT126297271;2221;CY;CYC115887;22862242;87;11139468;828036
LV;LV000328173;8532;CY;CYC132344;54935;5;3025;15378
PL;PL011945769;4671;CY;CYC145530;543201;100;9232300;-3817201
CZ;CZ27392601;6831;CY;CYC152035;2132;3;2525;-8585
PL;PL142941474;6311;CY;CYC155970;207037;5;3852;14685
FR;FR410091284;2120;CY;CYC163394;45547596;363;21000742;-7839621
FR;FR410310148;2120;CY;CYC163394;45466294;380;31382487;-3714430
FR;FR434534541;6420;CY;CYC163394;5587457;325;35472060;1838998
FR;FR448572651;7010;CY;CYC163394;15573297;39;203299;2883352
GR;GR099877228;2120;CY;CYC163394;125696337;1403;84508846;13785724
NL;NL27283597;7022;CY;CYC163835;197002;1;212;-161478
NL;NL32015492;7022;CY;CYC163835;2627385;15;23389;265964
CZ;CZ46356711;2410;CY;CYC173839;86155522;75;1589379;1113489
LV;LV000318060;5224;CY;CYC175909;12780924;15;5881386;2331801
AT;AT9110277644;4676;CY;CYC17922;429188;8;503364;401527
PL;PL140935133;4652;CY;CYC180733;1279446;6;1644;-110143
PL;PL146467644;3320;CY;CYC180733;4178865;11;320331;-436815
PL;PL340841265;7490;CY;CYC180733;5076685;35;1053758;-112022
PL;PL871690651;3313;CY;CYC180733;822851;35;259278;6019
AT;AT9110410327;1042;CY;CYC184264;66632908;340;9354721;3973882
PL;PL012535938;812;CY;CYC186467;2464718;13;823138;330899
PL;PL016375680;6020;CY;CYC186467;763153;10;4646;284379
NL;NL56408099;7112;CY;CYC187445;241184297;282;38254655;-35041577
PL;PL141512512;7022;CY;CYC193370;12226;5;252;4157
PL;PL141320474;6420;CY;CYC217433;865222;5;3130;-139389
CY;CYC37305;7911;CY;CYC22244;5637921;30;8364401;157224
CY;CYC194150;6622;CY;CYC228672;36682;5;224;4614
CZ;CZ26148552;8622;CY;CYC238320;7193152;150;572719;48222
PL;PL190040414;5510;CY;CYC242637;3546188;98;4073419;91121
PL;PL631513107;2120;CY;CYC242637;10369899;60;24290682;-985417
CZ;CZ00494356;3511;CY;CYC250396;42665464;375;20097665;12043203
NL;NL34319677;6420;CY;CYC250396;118670000;449;289404000;-8166000
FR;FR954505699;4669;CY;CYC256572;48525864;100;1278631;-94720
SI;SI5710081;5121;CY;CYC257880;4819833;17;3324281;1118647
GB;GB06665560;6190;CY;CYC268443;2220165;8;229348;464747
GB;GB04408718;4612;CY;CYC271502;1342565;9;12205;247254
CZ;CZ25166522;4931;CY;CYC275785;709705;23;136999;40220
CZ;CZ25247964;3020;CY;CYC275785;9744696;150;1527769;963468
CZ;CZ25860038;3020;CY;CYC275785;58817961;750;17246182;5651058
CZ;CZ25870637;3020;CY;CYC275785;133696119;375;10435666;7803267
CZ;CZ29119057;4520;CY;CYC275785;9487;23;14104;-72
CZ;CZ45274100;7219;CY;CYC275785;4761032;75;552073;567367
CZ;CZ46887989;3317;CY;CYC275785;22340514;38;4550663;107709
CZ;CZ47718579;2711;CY;CYC275785;224221362;750;13411104;53395271
CZ;CZ62623753;3020;CY;CYC275785;593953707;1250;120685581;98349756
CY;CYC156;6420;CY;CYC278;4215773;32;2843028;-2635815
PL;PL350450574;6820;CY;CYC278228;233037;5;2275239;90278
PL;PL015177592;2120;CY;CYC281492;24415855;87;44386;1148401
PT;PT510033822;4652;CY;CYC287686;-65044;39;59266;1035505
GB;GB03291824;6810;CY;CYC289087;309364;2;2819;171203
GB;GB08202996;610;CY;CYC291210;602597648;55;69420;45389297
NL;NL24487786;6420;CY;CYC292036;162089;51;370818;-3832525
CZ;CZ24182451;7010;CY;CYC295273;25852212;75;670424;16351972
SK;SK46393226;6920;CY;CYC295273;24994648;125;1212128;13469238
PL;PL100525544;4651;CY;CYC297329;16590053;26;81727;410043
GR;GR998350360;7911;CY;CYC30463;272890;4;17988;-19153
GB;GB02791265;8299;CY;CYC307833;8329321;6;37357;-274262
GB;GB03166560;;CY;CYC307833;23572044;9;43709;-65564
LV;LV010370408;6420;CY;CYC315167;4276;2;8271;-91450
LV;LV010382701;8220;CY;CYC320473;63296;32;11415;-5035
CY;CYC16701;4520;CY;CYC323495;2112082;30;788136;493940
GB;GB05653010;7010;CY;CYC32412;26915288;202;1426964;-3798471
EE;EE10354549;4690;CY;CYC40171;822349;5;64772;-29313
GR;GR094286741;4621;CY;CYC40171;4405043;10;74339;411441
LT;LT111651472;4675;CY;CYC40171;1420404;15;406093;-164694
LV;LV000312752;4661;CY;CYC40171;4218924;37;809910;-22301
GB;GB00676687;6831;CY;CYC506;292288;6;5522;12211
GR;GR094493084;4531;CY;CYC51397;803140;5;2014;61424
SE;SE5561997320;;CY;CYC55397;72660620;41;235221699;-171105624
SE;SE5566783832;6420;CY;CYC55397;5170450860;1279;1350611767;-42530696
CY;CYC152305;4651;CY;CYC75069;6766063;15;120733;39051
CY;CYC166866;4759;CY;CYC75069;1392522154;4;20289758;11866285
EE;EE10422558;4651;CY;CYC75069;2310952;7;13030;-50468
LT;LT111658641;4651;CY;CYC75069;10529623;27;144496;60642
LV;LV000396032;4651;CY;CYC75069;5479891;14;17790;7268
PL;PL012998667;4651;CY;CYC75069;38513955;50;116017;69655
SI;SI1273124;4651;CY;CYC75069;17225514;36;92100;208068
SK;SK31382541;4651;CY;CYC75069;198144830;125;5098790;723340
SK;SK45689288;6202;CY;CYC75069;2493741;7;5483;-48594
FR;FR537547879;5821;CY;CYCP1057476;20991235;122;525803;897990
EE;EE10921416;6920;CY;CYCP1207485;5610076;22;35244263;199990
GR;GR999402056;1102;CY;CYCP26080300;138636;3;928359;53524
CZ;CZ24814091;5610;CY;CYCP427365;273365;3;176470;-217090
PL;PL141477490;6810;CY;CYCP509463;825252;9;975554;51901
PL;PL142308802;7311;CY;CYCP509463;1045538;5;5167;135976
NL;NL56123310;7820;CY;CYCP728903;4163239;70;24153;-209348
CZ;CZ28255534;4610;CY;CYCP758170;907500;15;26170;-1086973
SK;SK35712155;6831;CY;CYCP758170;6953269;75;663482;-2278139
GB;GB03704349;5610;CY;CYCP780688;8985254;176;4982436;276550
GB;GB03320915;910;CY;CYSE4;17294650;92;1438543;860040
CZ;CZ49680439;6820;CZ;CZ*110000021021;38632;3;485016;-10172
CZ;CZ25293567;1011;CZ;CZ*110000021438;449378;3;64676;-49201
CZ;CZ25849336;4120;CZ;CZ*110000032694;564821;3;801;-98355
CZ;CZ26306735;6832;CZ;CZ*110001269247;72897;3;633363;61356
CZ;CZ28645952;7490;CZ;CZ*110001273712;241509;3;275771;-94329
CZ;CZ26970627;6831;CZ;CZ*110001275837;273365;3;30697;-77712
CZ;CZ26847469;2920;CZ;CZ*110001276664;9389825;23;797142;509545
CZ;CZ29442141;2920;CZ;CZ*110001276664;14465544;150;253294;367351
CZ;CZ26006928;5229;CZ;CZ*110002543595;23730238;38;16232;230496
CZ;CZ26903857;4610;CZ;CZ*110002551815;1034601;3;11795;17170
CZ;CZ28620496;6820;CZ;CZ*110002556222;728974;3;735765;67936
CZ;CZ27171639;9002;CZ;CZ*110008808212;1640192;3;398;-271308
CZ;CZ29398088;3600;CZ;CZ*110008809112;272556;3;23230;-37947
CZ;CZ28598644;160;CZ;CZ*110009027532;108982;3;31237;1349
SK;SK46469991;8299;CZ;CZ*110009027532;1342753;15;297276;2363
SK;SK36849405;6820;CZ;CZ*110009031909;64769;1;49338;-18739
SK;SK44303394;4773;CZ;CZ*110009031909;952;1;5596;-28447
CZ;CZ28364767;160;CZ;CZ*110013189599;75668;3;203493;22489
CZ;CZ26835894;1610;CZ;CZ*110013193403;4859615;75;1523874;881838
CZ;CZ16191633;6920;CZ;CZ*110013198689;25430;3;31599;448945
CZ;CZ24668699;8623;CZ;CZ*110013199577;728974;38;244022;1830
CZ;CZ25212770;210;CZ;CZ*110013200437;126258;3;1792511;57771
CZ;CZ27846776;4618;CZ;CZ*110013203259;1172263;3;32549;1859
CZ;CZ01385071;6820;CZ;CZ*110014695464;26512;3;1060752;-24276
CZ;CZ46347071;3030;CZ;CZ*110014695464;8095943;225;7992526;1156594
CZ;CZ25053931;6920;CZ;CZ*110014701206;219;3;35902;-25587
CZ;CZ25588052;7490;CZ;CZ*110014703028;315464;3;63125;-144
CZ;CZ25625381;2825;CZ;CZ*110014703171;17632976;150;1602726;-2057550
CZ;CZ26916762;4690;CZ;CZ*110014706635;2554146;7;541793;64099
CZ;CZ27668606;8622;CZ;CZ*110014708931;257219;7;137412;65608
CZ;CZ27727505;4520;CZ;CZ*110014709145;153230;3;7618;1276
CZ;CZ27757901;4321;CZ;CZ*110014709253;2204709;7;93527;11080
CZ;CZ28292693;3320;CZ;CZ*110014711011;27337;3;225351;416
CZ;CZ28308689;4610;CZ;CZ*110014711099;26873;3;2092;-18757
CZ;CZ28725361;8622;CZ;CZ*110014712618;89710;3;144;23915
AT;AT9110376718;3510;CZ;CZ*110014713548;2116227;1;10219;169470
CZ;CZ25045822;4671;CZ;CZ*110014713548;42106249;15;14825;3833996
CZ;CZ25458442;2014;CZ;CZ*110014713548;5359529;38;913870;2609118
CZ;CZ25692917;3514;CZ;CZ*110014713548;232263812;23;6386627;8671535
CZ;CZ28976096;5229;CZ;CZ*110014713548;71838231;7;27342;2663803
SK;SK36847496;4671;CZ;CZ*110014713548;3138508;1;41;-3372
CZ;CZ46346163;7110;CZ;CZ*110014716525;728974;15;419153;47890
CZ;CZ46347658;150;CZ;CZ*110014716526;251970;3;1312;136136
CZ;CZ63278600;9311;CZ;CZ*110014716961;58977;3;1371616;-160193
CZ;CZ63323818;4774;CZ;CZ*110014720427;2956739;38;424200;297625
CZ;CZ28343883;6920;CZ;CZ*110019291711;205499;3;1262;9775
CZ;CZ26929449;6820;CZ;CZ*110019305612;700799;3;95313;13851
CZ;CZ25585363;5210;CZ;CZ*110019306669;728974;3;854240;-155134
CZ;CZ48153931;2229;CZ;CZ*110019308116;1985944;75;78802;-67029
CZ;CZ29004021;4610;CZ;CZ*110019308559;72897;3;13062;-6163
CZ;CZ01544233;4520;CZ;CZ*110020096826;72612;3;9884;6421
CZ;CZ02146509;4610;CZ;CZ*110020100098;319196;3;6565;-17242
CZ;CZ24800414;4941;CZ;CZ*110020134130;1441328;23;14762;-71986
CZ;CZ24816671;4120;CZ;CZ*110020134742;267542;7;259859;4076
CZ;CZ46342575;4399;CZ;CZ*110020136235;2223;23;287787;-35319
CZ;CZ27242617;7022;CZ;CZ*110020136439;474052;38;30763;15090
CZ;CZ25104527;5610;CZ;CZ*110020136640;72897;7;16308;-82773
CZ;CZ25107984;6201;CZ;CZ*110020136651;155037;7;957;-15637
CZ;CZ25352695;4759;CZ;CZ*110020137698;376333;3;128595;27955
CZ;CZ25388258;4610;CZ;CZ*110020137823;72897;3;21240;955
CZ;CZ25499858;7810;CZ;CZ*110020138163;2981340;375;268804;152041
CZ;CZ64619036;4211;CZ;CZ*110020139817;1640192;38;282549;222114
CZ;CZ25842889;4690;CZ;CZ*110020139845;72897;3;8711;-6324
CZ;CZ25898761;1814;CZ;CZ*110020140092;324462;3;85453;22004
CZ;CZ26200821;5229;CZ;CZ*110020141418;12757;15;14922;-19609
CZ;CZ18226990;1107;CZ;CZ*110020141486;16420070;75;11610153;-1551621
CZ;CZ26382661;7820;CZ;CZ*110020142049;1516407;375;25575;117485
CZ;CZ28662563;5610;CZ;CZ*110020148147;145795;7;26172;-11972
CZ;CZ27941710;6831;CZ;CZ*110020149169;145795;3;197326;-95739
CZ;CZ29197333;1520;CZ;CZ*110020152867;732109;7;5467;-4228
CZ;CZ28313275;7711;CZ;CZ*110020152935;1004162;7;177177;33423
CZ;CZ28750543;2910;CZ;CZ*110020158623;22525;3;14069;255
CZ;CZ28802683;7490;CZ;CZ*110020158989;12757;3;18217;-1869
CZ;CZ28811771;2229;CZ;CZ*110020159081;799956;75;16917;83722
CZ;CZ29111854;4610;CZ;CZ*110020164329;213326;3;1201792;28749
CZ;CZ29148910;2572;CZ;CZ*110020165608;11543;3;2705;-7178
CZ;CZ29286336;4610;CZ;CZ*110020168176;33546;3;433;-10497
CZ;CZ29305110;2560;CZ;CZ*110020168907;126477;3;2588;-4228
SK;SK31600166;8299;CZ;CZ*110020172942;4923;7;1652;-121877
CZ;CZ49827081;8620;CZ;CZ*110020175225;322659;7;397;82928
CZ;CZ64827551;4300;CZ;CZ*110020177671;365620;3;43935;-33799
CZ;CZ60753447;2630;CZ;CZ*1975258472;7139365;38;183964;374962
SK;SK36526266;8020;CZ;CZ*490000169;509368;7;2669;5824
CZ;CZ45195706;4211;CZ;CZ*490016860;7763834;75;979339;516110
CZ;CZ45803811;4690;CZ;CZ*490025112;6238553;38;313316;345348
CZ;CZ47683473;6201;CZ;CZ*490025886;333841;15;3824;685
CZ;CZ62582640;7112;CZ;CZ*490032385;145795;23;22036;-27962
CZ;CZ46993495;5814;CZ;CZ*490033883;164017;3;146450;6385
CZ;CZ00510386;4669;CZ;CZ*490038876;2881133;15;131300;10605
CZ;CZ14803402;2932;CZ;CZ*490040270;17329904;75;4342567;58688
CZ;CZ16193385;4652;CZ;CZ*490041384;899477;3;26332;54865
CZ;CZ18225942;4322;CZ;CZ*490041836;540206;15;234825;1407
CZ;CZ18629482;7400;CZ;CZ*490042234;273365;3;47810;44668
CZ;CZ62967045;6820;CZ;CZ*490042519;1531;3;861964;-2734
CZ;CZ64053211;7711;CZ;CZ*490042519;134186;3;115934;26404
CZ;CZ25083945;4334;CZ;CZ*490044822;569171;3;33727;100747
CZ;CZ25095251;4931;CZ;CZ*490045157;6930367;150;1735360;691056
CZ;CZ25129350;4690;CZ;CZ*490046155;1748299;15;36558;-468949
CZ;CZ63497603;6920;CZ;CZ*490046594;309637;15;27486;7503
CZ;CZ25282719;3530;CZ;CZ*490049860;1589560;15;1722771;-99954
CZ;CZ25347390;8532;CZ;CZ*490051487;215887;23;22292;-13743
CZ;CZ25368893;4710;CZ;CZ*490052061;1160092;15;801039;-99717
SK;SK34118829;4649;CZ;CZ*490053012;690412;3;7377;9428
CZ;CZ25530038;8690;CZ;CZ*490055958;561893;15;82374;40239
CZ;CZ25632663;4690;CZ;CZ*490059050;1081962;3;92415;29037
CZ;CZ27268713;4778;CZ;CZ*490061972;3645;3;25000;-31395
CZ;CZ25849123;9312;CZ;CZ*490064731;1237324;15;10060;-64259
CZ;CZ25849743;4674;CZ;CZ*490064745;4446597;15;75353;94327
CZ;CZ25853210;149;CZ;CZ*490064867;109;3;1316;-510
CZ;CZ25869078;4669;CZ;CZ*490065416;2470858;38;2061138;158916
CZ;CZ25897292;4690;CZ;CZ*490066043;799740;3;595359;35206
CZ;CZ25943367;4120;CZ;CZ*490067087;2686059;38;289942;13310
CZ;CZ25945785;4649;CZ;CZ*490067158;3477141;38;1070852;148434
CZ;CZ25984217;4671;CZ;CZ*490067896;36777;3;3207;-12465
ES;ESB64112451;4612;CZ;CZ*490072556;10714016;5;125619;236465
GB;GB05175801;2059;CZ;CZ*490072556;25035012;10;563076;528366
PL;PL300225356;4612;CZ;CZ*490072556;2160122;9;54250;46500
SK;SK31322034;7219;CZ;CZ*490072556;3218514;125;3891177;39723
SK;SK31441971;150;CZ;CZ*490072556;1180499;15;476217;224893
SK;SK34120921;111;CZ;CZ*490072556;758743;15;163325;27150
SK;SK36539031;111;CZ;CZ*490072556;4071369;75;1668422;545184
SK;SK44788461;4675;CZ;CZ*490072556;6615509;15;214694;131391
CZ;CZ26202352;6920;CZ;CZ*490073060;245048;3;725;38411
CZ;CZ26266181;2529;CZ;CZ*490074669;758690;15;130182;32140
CZ;CZ26271354;4675;CZ;CZ*490074764;3496440;15;288030;77265
CZ;CZ25548221;2219;CZ;CZ*490074968;9112177;225;291236;1163
CZ;CZ25794931;4110;CZ;CZ*490078379;4671502;7;4940294;-2136980
CZ;CZ26492636;6831;CZ;CZ*490079184;29831;3;15619;-23915
CZ;CZ24127469;4773;CZ;CZ*490079593;809948;3;92018;10821
CZ;CZ28376269;4773;CZ;CZ*490079593;1764470;7;444689;-42059
CZ;CZ26928981;4110;CZ;CZ*490085638;84014;3;602606;-30362
CZ;CZ27169448;7311;CZ;CZ*490090126;1910860;3;36;9258
