Country ISO code;BvD ID number;NACE Rev. 2 primary code;GUO - Country ISO code;GUO - BvD ID number;Result OP Revenue;Result - EMPl;Result - assets;Result P/L
GB;GB01861142;1107;US;US580628465;33679123;5;79599;1309987
GB;GB02072395;8299;US;US580628465;167908388;230;17766451;84358503
GB;GB04007092;1032;US;US580628465;259430036;241;2154600;9699557
NL;NL24251438;4634;US;US580628465;4903991;27;1;-490682
GB;GB05184730;7010;US;US580831862;2241287;1;1;-94084698
GB;GB05764688;8299;US;US581493818;106282457;519;32153162;-43876192
GB;GB05843091;6202;US;US581493818;83922698;40;10284;50049455
DK;DK66607615;4661;US;US581960019;87454442;41;57993;1674920
FI;FI09868156;2910;US;US581960019;264396613;849;63830000;-4177391
FR;FR317358380;2830;US;US581960019;990000000;1312;60212628;38860650
GB;GB00509134;7010;US;US581960019;51847156;1;1;9734402
GB;GB00571559;7010;US;US581960019;723974;1;1;-1594095
GB;GB05777110;8299;US;US581960019;2121842;1;1;-26858
GB;GB05812976;7010;US;US581960019;1;1;1;-231
NL;NL04069205;6420;US;US581960019;1;1;1;9584425
NL;NL12032836;4661;US;US581960019;43047000;144;4371000;239000
BE;BE0867138329;5320;US;US582480149;3378557;43;139216;112583
BE;BE0896488846;6120;US;US582480149;1;1;1;2710595
DE;DE8350202334;6420;US;US582480149;35708;1;7371440;-226915
GB;GB00947724;5121;US;US582480149;7699224;27;1542673;208261
GB;GB01892695;6499;US;US582480149;26492838;15;8999;7895915
GB;GB01933173;5320;US;US582480149;1076329391;5219;137683567;73910750
GB;GB03155092;4941;US;US582480149;20391566;240;2569836;254541
IE;IE234400;5320;US;US582480149;18126000;384;1001000;1108000
NL;NL34092797;5229;US;US582480149;165928000;1120;49160000;5413000
PL;PL021497234;4941;US;US582480149;155759;1;1;6259
ES;ESA08015166;2740;US;US582632672;7641162;58;1308961;-2903523
GB;GB00843054;2740;US;US582632672;24877936;101;1629257;1860750
NL;NL34254153;6420;US;US590739250;1;1;1;30790
GB;GB06552520;4771;US;US591162998;1478381;3;1;5387
IE;IE354561;4616;US;US591162998;15582000;4;7000;909000
FR;FR439196445;6612;US;US591517485;11579532;27;110771;219852
AT;AT9110004069;6209;US;US591578329;208892742;67;58760;1097596
AT;AT9110452714;4741;US;US591578329;1512242755;2;1;111725
DE;DE8170491048;7010;US;US591578329;52180586;45;11074;-30662980
FR;FR722065638;4651;US;US591578329;2233618931;764;2566541;25873233
GB;GB01691472;4651;US;US591578329;2586027781;1012;2442736;9565493
SE;SE5562314533;4651;US;US591578329;1166093315;307;1709759;-2247781
BE;BE0448108029;6201;US;US591995548;9553850;35;4121;1117185
BE;BE0819235472;2670;US;US591995548;4694343;5;1;97324
BE;BE0875485178;7219;US;US591995548;1333479;28;2208869;-4735046
BE;BE0886047983;7022;US;US591995548;43625497;104;65240;5229425
DE;DE2011021243;7010;US;US591995548;1300;1;1;1300
DE;DE2290051582;2899;US;US591995548;1;65;363746;1844945
DE;DE6010001446;1729;US;US591995548;53795045;412;22753677;3351506
DE;DE6210015548;4669;US;US591995548;185209643;288;1355711;17214297
DK;DK31502454;6420;US;US591995548;1;1;1;-12946725
DK;DK76474710;2620;US;US591995548;1;97;150565;3627290
FR;FR480094051;4652;US;US591995548;37467295;94;78214;1140935
FR;FR528202179;6420;US;US591995548;1;1;1;-14236
GB;GB03691943;6201;US;US591995548;4907033;39;73047;175654
GB;GB03795332;2630;US;US591995548;1;1;1;-5142
GB;GB04131106;6201;US;US591995548;1705939;15;10284;214689
GB;GB08030333;7010;US;US591995548;1;1;1;103263961
IE;IE448573;7219;US;US591995548;78265000;185;22728000;25601000
NL;NL30021016;2790;US;US591995548;125842824;57;4023096;22473511
NL;NL31041706;6420;US;US591995548;118241777;123;858133;7701993
NL;NL34220135;7120;US;US591995548;634304;20;51850;1464356
NL;NL36010003;3250;US;US591995548;21746824;266;10963906;-774859
PL;PL141706742;4618;US;US591995548;4515571;5;26481;123500
PT;PT510642721;6420;US;US591995548;1;1;1;-44648
SE;SE5561604140;4669;US;US591995548;13069079;36;20228;-132652
SE;SE5565235040;4646;US;US591995548;6976251;11;7111;421377
SE;SE5565554325;3320;US;US591995548;19073437;97;42053;-2185668
DK;DK30593375;4671;US;US592459427;1;8;9015;1321180
DK;DK79002011;4690;US;US592459427;352195731;176;1685146;57108890
GB;GB00594001;4671;US;US592459427;1626089173;680;39972041;8572031
GB;GB04846814;4671;US;US592459427;2551387049;195;2783239;8483416
GB;GB06179081;;US;US592459427;180931357;80;3355501;347291
GB;GBSC258167;8299;US;US592459427;30544195;36;109858;1561899
NL;NL28090515;6920;US;US592459427;2556363;20;166929;407892
DE;DE8010142752;7010;US;US592663954;1972390;1;1;1881241
FR;FR324559970;4649;US;US592663954;334717656;1399;2010268;-20868829
GB;GB05950230;7010;US;US592663954;1;1;1;1639090
GB;GB06458368;7010;US;US592663954;1;2;1;36826176
SE;SE5560249558;4649;US;US592663954;107271354;353;2477267;431385
IE;IE373923;6209;US;US592712887;209326000;12;1127000;8656000
SE;SE5565861415;6312;US;US592712887;10817511;10;1171;6222073
GB;GB01914045;2814;US;US592754337;17447632;63;5989428;3219044
GB;GB02707124;6190;US;US593074176;44048;78;1219455;44
DE;DE7330646436;4741;US;US593157093;19381029;1;1016086;1388838
GB;GB07009951;7219;US;US593666743;354526;1;5314;2164
IE;IE294323;8299;US;US610143150;9771;1;1;-13733
GB;GB03949942;9609;US;US611055020;3262043;97;4155308;929574
GB;GB07372706;8299;US;US611055020;1;2;1;-165825
GB;GB01723740;7010;US;US611088522;1;1;1;-59150
GB;GB01846493;7112;US;US611088522;280416871;2836;8460970;10169880
GB;GB03620676;9609;US;US611088522;1;2;1;-14647251
GB;GB05639381;7010;US;US611088522;126509;1;1;221071
GB;GB06765188;7010;US;US611088522;1;1;1;-1919792
GB;GB07315114;7010;US;US611088522;1;1;1;-2435422
GB;GB07315115;7010;US;US611088522;1;1;1;-2435422
GB;GB08002197;6420;US;US611088522;1;1;1;-7667
IE;IE234870;6831;US;US611088522;37582000;104;61000;1007000
IE;IE455188;6499;US;US611088522;7687000;1;398000;5648000
IE;IE483243;7010;US;US611088522;1556088;1;1;-10000
DE;DE7050030886;2815;US;US611478870;21681189;137;4465551;1962433
DK;DK13256438;2811;US;US611478870;61252057;188;6094057;7727938
DK;DK29416974;7740;US;US611478870;50711;1;1;-54763
GB;GB03897741;7010;US;US611478870;1;1;1;-59929
GB;GB04895052;7010;US;US611478870;1;1;1;10380904
GB;GBSC238859;8299;US;US611488595;236680751;570;20475128;34161208
GB;GB05068968;6020;US;US611551890;19839218;46;387503;5273156
NL;NL33306032;6420;US;US611551890;374246876;1;94622362;-102999893
PL;PL010922482;5229;US;US611551890;77734;5;1;6106
PL;PL014976084;5911;US;US611551890;1;35;1;-705
PL;PL015548700;1820;US;US611551890;2666921;10;1;176840
PL;PL140308407;5911;US;US611551890;8581305;10;110143;-3273531
PL;PL142726072;7312;US;US611551890;60354385;5;1652203;35508994
PL;PL143190805;7010;US;US611551890;1;1;1;-1685
PL;PL192787175;4791;US;US611551890;8821318;74;292384;-1665534
PL;PL590390389;6020;US;US611551890;338000;15;92204;-77278
GB;GB05713064;8299;US;US611767919;175761;1;1;1111
GB;GBNI040206;2899;US;US620873631;19459535;105;4419758;1354981
NL;NL30189970;6420;US;US621096725;1;1;1;-10751
DE;DE5050695048;4669;US;US621539359;4651316;10;67332;96840
DE;DE5190488681;4675;US;US621539359;164691626;27;138616;1568224
GB;GB03617928;2014;US;US621539359;1;2;1;-9070917
NL;NL22047104;2016;US;US621539359;200287000;245;96174000;5390000
DK;DK77164928;4652;US;US621644402;120653199;28;27449;325619
GB;GB01609968;4651;US;US621644402;1156548976;380;537350;7028544
GB;GB04269215;9609;US;US621721435;6250;3;1;-973899
GB;GB08704267;6629;US;US631261433;14228587;1;1;575931
ES;ESB64455306;8292;US;US650654331;1879603;29;343616;-3671363
ES;ESB65681124;2041;US;US650654331;3147065;25;963803;322181
FR;FR562012427;2221;US;US650654331;266697157;927;30659447;9205177
FR;FR802126482;4799;US;US650654331;189559;1;17377;-354823
GB;GB02565578;;US;US650654331;1;5;1;-4125658
GB;GB03459907;2041;US;US650654331;129176665;268;5496498;-1676533
NL;NL56206275;6420;US;US650654331;882;1;1;1777
PL;PL145901736;8211;US;US650654331;3215813;151;10352;99907
GB;GB01228379;7022;US;US650750100;48991;1;1;551506
BE;BE0440890536;4673;US;US650773649;2791830;3;1322;118197
BE;BE0458669646;6820;US;US650773649;16064;1;113041;8383
FR;FR656850054;2059;US;US650773649;31690000;95;3665037;-761737
SE;SE5562573567;4675;US;US650773649;505802;8;2981;-143298
IE;IE401661;7735;US;US651051192;13857000;1;29079000;20000
IE;IE443945;6499;US;US651051192;2583518;1;1;7541
IE;IE463841;6499;US;US651051192;14056000;1;1;185000
NL;NL53124162;6420;US;US651051192;2753450;3;1;14507921
IE;IE500060;2120;US;US680397820;84209000;93;59797000;246000
GB;GB02442269;7820;US;US680680859;4543507;97;5143;-404094
GB;GB06745176;7810;US;US680680859;204079;2;25340;-733938
GB;GB00677691;1920;US;US710361522;2397762528;465;247740062;-295909110
GB;GB01182318;6311;US;US710581897;64975051;1157;7416202;978929
PL;PL141910856;6201;US;US710581897;9788637;1;290882;612118
GB;GB01772349;6202;US;US710987913;36627002;129;285393;26451973
GB;GB02916734;6202;US;US710987913;16768917;71;183893;1915356
GB;GB03875613;8299;US;US710987913;45055051;134;802190;9610853
GB;GB04097978;;US;US710987913;3098304;8;625;549208
GB;GB05614482;6499;US;US710987913;618554;2;1;36369
IE;IE439950;6611;US;US710987913;12076000;41;111000;3938000
GB;GB00552382;5110;US;US720679819;1020336;1;1;5192790
GB;GB02668308;5223;US;US720679819;1836461;3;39184;247929
GB;GB02774334;5223;US;US720679819;96570;1;692695;54694
GB;GB02631112;8299;US;US721074903;2926566413;163;3099487;74220570
GB;GB03341120;6209;US;US721074903;1;4;1;17553449
GB;GB05373992;4730;US;US721074903;1;1;1;13308380
GB;GB06861230;6201;US;US721074903;25397021;83;1109886;-1544034
GB;GB00797339;610;US;US730785597;13743931;1;989882;-73595787
GB;GBSC071090;620;US;US730785597;39852;1;107640;30853
SE;SE5566807474;6201;US;US731559348;5342376;36;574470;262642
GB;GB02004499;3319;US;US741191271;1;2;1;842042
DE;DE2310144208;1091;US;US741339132;118171714;415;7241698;23234659
GB;GB02394603;2720;US;US741339132;221084638;427;21791499;-47184697
FR;FR350510871;2830;US;US741621248;22206780;117;656930;757070
FR;FR443893227;2822;US;US741621248;9810000;69;1007736;-1308722
FR;FR667280143;2920;US;US741621248;44019348;284;738125;2792558
GB;GB00080026;2830;US;US741621248;23636322;178;9396164;-100274
GB;GB00305192;2830;US;US741621248;36453363;170;1384549;4703867
GB;GB02312982;4661;US;US741621248;14411137;15;154267;1316414
GB;GB04791822;4661;US;US741621248;6888035;23;266111;404952
GB;GB03278899;7311;US;US741677284;7572448;32;114277;267758
GB;GB03807769;8299;US;US741677284;1778;3;1;2512
GB;GB06474385;7010;US;US741790172;1;1;1;740425
GB;GB07596574;6420;US;US741828067;51981;750;1;-422950
GB;GB08566216;6420;US;US741828067;9335357203;701;613469636;-390681941
IE;IE531877;8299;US;US741828067;54927000;60;2562000;-1235000
DE;DE5010254146;9609;US;US741871327;5613894;54;3277116;-54227
GB;GB03576009;4711;US;US741989366;130383809;1134;23032355;-9593814
NL;NL30106755;6201;US;US742126120;413873000;77;475000;2033000
NL;NL06090691;2651;US;US742211011;49036313;243;2332415;972471
GB;GB00359564;2013;US;US742480931;20520122;68;4259063;6925316
DE;DE2151375902;6420;US;US742806888;57832804;75;714447;4513311
GB;GB05448864;6499;US;US742806888;1026805;2;274;320027
GB;GB03619979;5210;US;US742956831;12868464;48;20111314;-632496
GB;GBSC041638;5210;US;US742956831;7019162;22;20666676;-177407
NL;NL24400318;2812;US;US743204509;14742062;90;1;-9302383
DE;DE8350033280;4662;US;US750289970;445033727;1522;114803031;62195692
PL;PL270714990;5520;US;US750725338;825753;10;171508;27517
PL;PL273116538;4677;US;US750725338;130479610;180;10044718;-1395731
FR;FR675680516;4648;US;US752018505;76812831;145;1736078;4988204
GB;GB03062442;4648;US;US752018505;195370539;496;18234395;11082820
DK;DK30346173;6201;US;US752275152;1470130;1;1;1658774
GB;GBSC164105;7010;US;US752379388;800904;7;293108;-17693174
GB;GBSC353454;910;US;US752379388;20627093;10;8826877;9047788
LU;LULB153727;8290;US;US752559681;1;1;1;13719835
GB;GBSC231927;7010;US;US752677995;918889;1;1;-663349
NL;NL55324312;6420;US;US752677995;1;1;1;-3382
FR;FR775721996;6420;US;US753099507;1872083;1;1;-40060085
GB;GB00455814;7010;US;US753099507;1;1;1;7305708
GB;GB02319796;7010;US;US753099507;1;1;1;-1371693
GB;GB07465572;8299;US;US753099507;558303649;38;29568;4727007
NL;NL34274821;6202;US;US753236470;1;1;1;-690
DE;DE2070047532;2041;US;US760207995;8279798;15;49505;703827
DE;DE2410051205;910;US;US760207995;4726064;33;1739442;-127819
FR;FR311509947;7739;US;US760207995;146980230;38;15334715;40484322
GB;GB00890167;7219;US;US760207995;1;3;1;1438261
GB;GB05959035;8299;US;US760207995;21003;4;1;3961
GB;GBSC139944;8299;US;US760207995;18435;1;1;18435
GB;GBSC143147;910;US;US760207995;647209;1;1;-2332007
GB;GBSC207740;610;US;US760207995;22688;3;1;22688
IE;IE428403;6209;US;US760207995;15077000;2;1;439000
NL;NL24164588;6420;US;US760207995;5950000;2;1785684;-18566000
NL;NL34053177;4675;US;US760207995;914611195;100;25761457;658069851
GB;GB07783490;7010;US;US760210849;1;1;1;-1409
DE;DE2070071438;2892;US;US760451843;203542205;490;18901199;28608343
GB;GB02107702;910;US;US760451843;40316474;2;1;16465463
GB;GB02561616;;US;US760451843;11986188;38;96788;11119195
GB;GB04150927;6420;US;US760451843;1;2;1;957743
GB;GB04291991;2899;US;US760451843;45448;84;772582;-12856
GB;GB04550385;6420;US;US760451843;2582;2;1;-25283
GB;GB08379585;2899;US;US760451843;189687074;638;7730077;7859919
GB;GB08379586;910;US;US760451843;1;2;1;331675
GB;GB08432197;7112;US;US760451843;15755116;3;1;-668703
GB;GBSC159191;910;US;US760451843;6678907;46;355039;11634326
GB;GBSC226359;8299;US;US760451843;12229039;26;30435;20458133
GB;GBSC367971;7490;US;US760451843;161676;1;38034;44828
DE;DE4090000389;2561;US;US760475815;29597082;59;4282671;6500521
DK;DK33858388;6420;US;US760475815;1;1;1;-3793329
FR;FR412368235;6420;US;US760475815;2633817;5;1;40666071
GB;GB00873028;910;US;US760475815;633574522;1932;69717250;223415048
GB;GB04509138;8299;US;US760475815;569295;1;1;1784358
GB;GBSC217025;;US;US760475815;650842;1;1;54897404
NL;NL20055512;2899;US;US760475815;181711000;385;10869000;90199000
NL;NL37106470;4669;US;US760475815;4469455;14;5948;5651416
GB;GB01442908;910;US;US760476605;17939147;53;3441431;4098193
GB;GB00919914;4540;US;US760506313;45053852;88;69259;881255
GB;GB01695666;4511;US;US760506313;171301360;282;19120124;-459733
GB;GB03210961;4520;US;US760506313;60776175;93;365099;1329270
GB;GB07165736;4511;US;US760506313;55930896;69;3986524;826616
GB;GB07167067;4511;US;US760506313;117900071;112;2473419;899893
BE;BE0437471483;2932;US;US760515284;4231147;55;384;359707
DE;DE7190000134;2825;US;US760515284;709556752;1367;52705002;16806048
DE;DE7190057741;2932;US;US760515284;117971677;136;2925167;9226142
ES;ESB95594479;7490;US;US760515284;8504810;74;1958098;379157
FR;FR383810009;2420;US;US760515284;11962599;68;1622937;-824806
FR;FR429537202;4531;US;US760515284;55000000;1;3067701;-1422042
FR;FR718504236;2932;US;US760515284;20537399;72;1449632;-2111578
GB;GB00985395;2932;US;US760515284;177376543;335;14309578;290537
GB;GB02368048;4531;US;US760515284;140126;1;39852;-48851
GB;GB02989901;6499;US;US760515284;1;1;1;10434897
LU;LULB155105;8290;US;US760515284;1;1;1;-22724
GB;GB02541716;5020;US;US760526032;106225893;40;309196667;11036540
GB;GB03462306;5010;US;US760526032;1162147;16;3588;98988
GB;GBSC291250;6190;US;US760677208;24032701;51;6177142;5269617
GB;GBSC419241;6420;US;US760677208;134935;2;1;-2605832
GB;GBSC465225;6110;US;US760677208;5585961;1;1;959526
IE;IE344992;6209;US;US770019522;1616091000;127;35335000;46293000
FR;FR315629246;7112;US;US770051991;30000000;216;4908934;-13949200
AT;AT9110706893;6399;US;US770059951;3613044;46;1240;-4688498
DE;DE8190502906;7200;US;US770059951;33144891;83;3548548;1970626
DE;DE8350128312;4669;US;US770059951;253056780;922;7073355;31995724
DE;DE8350179318;6202;US;US770059951;1894891;1;927864;8656
DK;DK14724788;6499;US;US770059951;1;63;176271;-10863
ES;ESB83448175;6209;US;US770059951;18862460;1;2730686;1898599
FR;FR443573696;5829;US;US770059951;55842000;484;3395000;-2296000
FR;FR449162163;7739;US;US770059951;62709446;1;152027099;2609874
GB;GB03390345;6209;US;US770059951;8563270;2;84282;8563270
GB;GB03900118;6209;US;US770059951;15667782;69;10095;278880
GB;GB04616240;2620;US;US770059951;13044286;2;1080444;13030405
GB;GB05247998;6120;US;US770059951;3504624;98;715898;-18878881
GB;GB06617193;6209;US;US770059951;327578534;1;1;-242085901
LU;LULB84844;8299;US;US770059951;3983000;1;1;-1660574000
NL;NL33283209;4651;US;US770059951;18513839011;1064;36277748;448348143
NL;NL34184792;6201;US;US770059951;30185273;60;261657;-135673
NL;NL34193371;4651;US;US770059951;5272232;1;1663979;1116170
NL;NL34206017;4651;US;US770059951;7262323;1;28609;320685
GB;GB05083841;6202;US;US770142404;7281010;42;260726;-2178751
IE;IE422983;3250;US;US770154833;18528000;67;1363000;5130000
GB;GB03828739;6209;US;US770181864;765929;2;17883;1156872
IE;IE190265;6202;US;US770188631;438146000;233;38217000;22171000
DE;DE8270082633;2611;US;US770208119;24121048;53;2773969;1669174
IE;IE252571;5829;US;US770228183;5661000;501;5397000;2539000
NL;NL50343408;6209;US;US770307520;1;1;1;669
FR;FR442044087;6630;US;US770398689;28266515;82;18;1213526
IE;IE409506;6209;US;US770419172;1020246000;50;8960000;9078000
LU;LULB127485;8290;US;US770430924;1;1;1;-7054
GB;GB02693479;6203;US;US770444317;69645;2;1;-74137
GB;GB03998812;8299;US;US770487526;1584964;2;1;91275
GB;GB08858899;8299;US;US770487526;4026072;50;1968735;168376
DE;DE7330705645;7010;US;US770518772;1000;1;1;681
DE;DE7330705651;7010;US;US770518772;1001;2;1;605
DE;DE7330707916;2651;US;US770518772;75326101;347;3525984;8182250
DE;DE7330707918;8290;US;US770518772;254579515;410;7460530;16613477
DE;DE7330707919;7219;US;US770518772;66747927;302;8593299;7435494
GB;GB03943326;8510;US;US800188269;2390;4;1;-2571
IE;IE248328;6831;US;US800188269;311501;5;4373066;70617
IE;IE288883;8810;US;US800188269;4007616;117;131286;-683052
NL;NL33303797;8891;US;US800188269;24470949;313;10090911;-687439
GB;GB00431261;7420;US;US800812659;13337694;59;159410;2880942
AT;AT9110407344;7022;US;US810422894;1;1;1;3629543
DE;DE4010012987;1712;US;US810422894;5175311;36;3699849;893493
IE;IE199340;8299;US;US810422894;78981000;48;2450000;7607000
FR;FR440316842;2344;US;US840178380;18385259;105;4580762;3371939
GB;GB02769778;3299;US;US840178380;7803880;49;681843;2324190
NL;NL23086029;2711;US;US840518115;1;85;681370;2455860
DE;DE4330256695;2051;US;US840608431;10727399;41;14567373;-1496836
DE;DE5030376515;2051;US;US840608431;37382368;72;3460683;7266006
LU;LULB134213;8290;US;US840608431;1;1;1;-35961
DE;DE7270008764;2712;US;US840846841;63237918;168;2689491;-44569393
GB;GB02325854;6190;US;US841010843;20611397;47;146554;7098867
PL;PL146254724;7022;US;US841271317;963;1;1;241
FR;FR429669104;7022;US;US841288730;61264914;465;5654968;-1819182
FR;FR434594362;8299;US;US841288730;7960698;58;1021703;675441
FR;FR451973861;8299;US;US841288730;2428968;11;456;176015
GB;GB01616788;7911;US;US841288730;33568565;3;5142;2801237
GB;GB02807164;4791;US;US841288730;570616751;1504;68578243;60283805
GB;GB03818962;7911;US;US841288730;1;94;2105749;-6817329
GB;GB03957361;;US;US841288730;1;1;1;142195
GB;GB04434146;8299;US;US841288730;1286;1;1;1286
GB;GB08028464;6202;US;US841288730;67970;1;1;-427941
NL;NL50972472;6910;US;US860629024;1;3;1;13701664
GB;GB02862423;7739;US;US860748362;65599599;369;124378012;11481344
GB;GB03604424;6209;US;US860766246;1;1;1;2
NL;NL08074503;7740;US;US860766246;126326000;101;531000;5748000
GB;GB07749962;5229;US;US860824673;264418;8;1;255687
GB;GB03788956;7010;US;US870342734;18685;1;1;514012
GB;GB04329399;7010;US;US870342734;35;1;1;35
IE;IE210890;6612;US;US870447695;72729000;522;45022000;3115000
IE;IE517896;7010;US;US870447695;399638;1;1;-491270
GB;GB03844883;6311;US;US870698303;4024279;127;144221;-76737
GB;GB03518803;610;US;US880448389;4154981;1;1;4154981
NL;NL34229296;6420;US;US880448389;1;1;1;-14012
AT;AT9110470401;7200;US;US901002689;85600125;1;24068315;-8717164
GB;GB08186759;5223;US;US910425694;138007528;36;605499;3798832
SE;SE5564840303;5829;US;US910425694;55316448;285;565207;8437231
SE;SE5569200388;3030;US;US910425694;5409235;1;1391779;1691470
GB;GB04274515;2829;US;US911011792;92102721;240;3482584;24154403
LU;LULB128022;8290;US;US911011792;548000;1;1;-1449000
NL;NL13025750;2611;US;US911033443;1076000;6;1;51000
NL;NL13027056;7740;US;US911033443;1;1;1;-284000
AT;AT9030009607;4764;US;US911040022;10000000;180;3619937;1935164
ES;ESB78603495;4619;US;US911144442;167835741;616;5906887;14023151
FI;FI20583661;2620;US;US911144442;13840760;49;101123;-341348
FI;FI23771473;8299;US;US911144442;1;1;1;-10000
FI;FI24229862;4742;US;US911144442;3833077640;408;301387;45124104
FI;FI25698361;6820;US;US911144442;61965916;6;95022808;1187330
GB;GB03232655;6209;US;US911144442;16018488;90;1032727;1487975
NL;NL17103708;6201;US;US911144442;1336775;17;1;-49546079
NL;NL34161132;1083;US;US911325671;350538852;100;6216260;1667869
NL;NL34192307;6420;US;US911325671;81566878;605;15678431;4585529
NL;NL51295245;4637;US;US911325671;9718668;130;4567220;702766
GB;GB04824341;2790;US;US911432133;24550355;66;879324;2180311
NL;NL17146077;6420;US;US911628146;15247188;55;266870;1625785
GB;GB04316352;9609;US;US911646860;3460914;24;35993;220873
GB;GB04543232;8299;US;US911646860;39483430;243;6822471;3611140
GB;GB04749640;5913;US;US911646860;16712;1;1;313104772
FR;FR330955824;4677;US;US930460598;13322554;16;220146;790358
GB;GB00036721;2445;US;US930460598;161244445;569;36762343;24906560
GB;GB00530589;2445;US;US930460598;327320768;710;68226882;22497260
GB;GB01248622;8299;US;US930460598;733895;4;2414;78459
GB;GB03645978;;US;US930460598;1;7;1;8991767
DE;DE8330395154;7112;US;US930621989;7582829;1;1038289;-1522084
GB;GB02550515;9609;US;US930780536;1186759;21;636;275989
FR;FR383918034;7219;US;US930786033;16206477;60;497050;1113525
NL;NL54356628;6420;US;US940479804;1;1;10933357;77428
AT;AT9010077993;2899;US;US940849175;142405;68;1814303;1397028
DK;DK24238024;6420;US;US940890210;1;1;1;50326862
GB;GB03600726;4671;US;US940890210;3390642308;403;21787685;-14808375
BE;BE0424656991;1413;US;US940905160;730508985;276;4425494;14267795
NL;NL33258064;1413;US;US940905160;13642000;47;45000;-9595000
AT;AT9110033573;4669;US;US941081436;216029772;810;1096665;-10094088
ES;ESB58481151;6209;US;US941081436;59404602;885;298395;496550
ES;ESB83801399;6203;US;US941081436;108088268;1114;15495106;-13910825
ES;ESB96615299;8220;US;US941081436;55033206;1730;418776;1238156
FR;FR403311491;6619;US;US941081436;1;1;1;-61900464
FR;FR419553532;4651;US;US941081436;5319090029;1941;62543584;63931519
GB;GB00936751;6202;US;US941081436;2298;1;1;7667
GB;GB02099503;6399;US;US941081436;49460;1;1;-29391
GB;GB02557363;6209;US;US941081436;159940286;557;761608;5879462
GB;GB03175909;6202;US;US941081436;6813582;2;1;123324309
GB;GB04310138;7010;US;US941081436;1;1;1;-12296397
GB;GB05557965;7010;US;US941081436;776739;1;1;-15628303
PL;PL933048504;6920;US;US941081436;87228086;2000;6350460;11469536
PT;PT501570691;6311;US;US941081436;20826558;149;454457;-2649529
AT;AT9070136454;2223;US;US941109521;81511341;150;11900750;-901378
ES;ESB45598463;2060;US;US941109521;20439000;57;34325000;2892000
ES;ESB78399672;2014;US;US941109521;172551000;192;24505000;19076000
FR;FR410286702;1396;US;US941109521;335896157;452;28425195;33376753
FR;FR410287379;1320;US;US941109521;153289710;378;17327042;7859200
GB;GB02281570;6202;US;US941499887;1371874;11;63217;426716
GB;GB02766106;6420;US;US941499887;335610;4;1;29736839
DE;DE2110003536;6420;US;US941622541;256668377;600;35762963;46047383
DE;DE6050120733;4646;US;US941622541;16379114;112;1007151;2016077
DE;DE7090083198;2670;US;US941622541;1;90;1338591;4739487
GB;GB00997202;7490;US;US941622541;1113556;12;6429;28289
GB;GB05665271;2670;US;US941622541;38627;3;153;-15210
FR;FR388358905;7820;US;US941648752;80388537;1181;1081976;3792413
FR;FR443419072;7022;US;US941648752;3796702;22;127657;-490285
GB;GB02087139;8299;US;US941648752;115714617;1845;2125032;1802356
DE;DE8010103778;7010;US;US941655526;1250;1;1;1250
DE;DE8010103943;2829;US;US941655526;35196768;127;3314305;23466047
GB;GB00248952;4690;US;US941658138;602859903;890;9747122;10454181
NL;NL24471670;7010;US;US941658138;1;3;1;-37597
NL;NL33305882;6420;US;US941672743;1;1;1;1592
NL;NL34361666;6420;US;US941672743;904199;1;1;1698441780
DE;DE5190346604;2829;US;US942359345;54570124;207;10760743;-32340999
DE;DE5330000456;7120;US;US942359345;18115214;67;1021368;2299835
DE;DE6050001932;4669;US;US942359345;125513896;127;743595;6382019
GB;GB00558526;2899;US;US942359345;138179988;238;6874217;22060244
NL;NL09198892;6420;US;US942359345;29286097;252;3570578;-1003964
NL;NL57890692;6420;US;US942359345;1;4;1;341053
IE;IE511697;7022;US;US942404110;1149944;2;1;80229
DE;DE7270129069;7010;US;US942579683;27669;1;1;11949228
FR;FR402261234;2651;US;US942579683;78262377;175;2286397;15006372
AT;AT9090009411;2611;US;US942634797;103324413;534;58716852;10111108
GB;GB01071033;4646;US;US942657368;119632701;1012;47399459;13662820
GB;GB03685161;3250;US;US942657368;155440919;11;1;5079518
GB;GB04885585;6209;US;US942703333;6047180;84;215887;-1446129
BE;BE0452215285;2640;US;US942802192;5545;1;1;4264
BE;BE0474336433;6201;US;US942802192;5703;1;1;4272
BE;BE0476180918;4741;US;US942802192;788363;10;14709;18623
DE;DE2030027838;6201;US;US942802192;6697731;51;244000;1845132
DE;DE3410039311;7200;US;US942802192;4496110;35;157858;665622
DE;DE7090032350;2651;US;US942802192;9845882;45;212085;2621342
FI;FI01966341;6201;US;US942802192;67644588;502;1726519;13962918
FR;FR339722670;7112;US;US942802192;4841521;33;200791;279734
GB;GB04660899;6201;US;US942802192;1;1;1;1771417
GB;GB05322932;5821;US;US942838567;3102073;16;14725;-11005
GB;GB06374301;5829;US;US942838567;223199;32;1;-1207
SE;SE5567106520;6201;US;US942838567;98743846;560;5847852;7138476
GB;GB06200876;6420;US;US942867490;1;1;1;6495012
GB;GB06277243;;US;US942867490;1;1;1;-232190
AT;AT9030121413;2611;US;US942896096;8288966;84;1202293;-679433
IE;IE475898;6920;US;US942896096;1907993000;77;31634000;20915000
GB;GB01474483;5829;US;US943046892;2027821;15;4298;103406
IE;IE259755;2110;US;US943047598;2243251000;217;85671000;10853000
ES;ESB12896171;6209;US;US943086355;2308447;19;1;206301
